Mr1_auto_lc1,"Hi var_firstname {See|Learn|View} how to save up to {500|600|700|850} {a year|yearly} from getting the {no.1|best|top} {c^r|auto} insurance. Grab the {rates|policies|info}. {Go|Visit}, {here|now|cl1ck} http://bit.ly/1SYV6QQ"
Mr1_auto_lc2,"{Hi|Hell0} var_firstname {Best|Great|Top} {deals|sav1ngs} from your {c^r|auto} {cover^ge|1nsurance}. {Compare|Consider} {rates|pr1ces} and {policies|plans}. {Go|Visit}, {here|now|cl1ck} http://bit.ly/1PTeDeV"
Mr1_auto_lc3,{Hi|Hell0|Hey} var_firstname {Hassle free|1nstant yearly|Hundreds of} savings from {c^r|auto} insurance {awaits|for} {u|you}. {Simple|Understandable} {rates|price^s|pr1cing} and policies. {See|Cl1ck|V1sit} {her-e|n0w} http://bit.ly/1JZ9yG0
Mr1_auto_lc4,Hell0 var_firstname. Are you {protected|sav1ng|aware}? {Car^|Aut0} {p0licies|insura^nce|coverage} savings ahead. Check and {c0mpare|verify} to {save|rec0ver} up to {4oo|55o|6oo} {a year|yearly}. {See|Cl1ck|V1sit} {her-e|n0w} http://bit.ly/1nOkpJ1
Mr1_auto_lc5,"{H1|Hell0} var_firstname, {Discover|Find|Reveal} {top|best|great} deals in y0ur {area|l0cati0n|vicini+y}, sav^e up to {five|three|six|four} hundred {a|per} year, click here this link to learn how {See|Cl1ck|V1sit} {her-e|n0w} http://bit.ly/1nHRfdI"
Mr1_auto_lc6,var_firstname Don´t {w0rry|stress|think} about {high|expensive} {c^r|aut0} {c0verage|ins^rance}. {Read|Consider|View} our low rates and save up to {48o|62o|52o} this {year|2o16} {See|Cl1ck|V1sit} {her-e|n0w} http://bit.ly/1VO5AAw
Mr1_auto_lc7,"{Hi|Hell0|Hey} var_firstname, {See|Catch|View} our {new|recent} {estimates|standards} in y0ur {car'|auto'} insur^nce. It´s {simple|fast|quick} and {dependable|easy}. {See|Cl1ck|V1sit} {her-e|n0w} http://bit.ly/20HxNwb"
Mr1_auto_lc8,"{H1|Hell0} var_firstname, {L00king|Seeking|Try1ng} to {save|rec0ver|redeem} extra {ca^sh|m0ne'y|sav1ngs} from y0ur {car|autO} 1nsurance? Salvage up to {66O|77O|88O} this {2o16|year} {See|Cl1ck|V1sit} {her-e|n0w} http://bit.ly/20agtOe"
Mr1_auto_lc9,"var_firstname {Get|Redeem|Claim} your {lower|decreased} {pr1cing|rate} for {c^ar|aut0m0bile} insu'rance today. Up to {5oo|6oo7oo} {a|per} {yr|yr} in sav1ngs, S1mple and {fast|easy|qu1ck}. {Go|Visit}, {here|now|cl1ck} http://bit.ly/1UMf5jn"
Mr1_auto_lc10,"{hey|hi} var_firstname {Quick|Instant|Fast} approval as you {s^ve|keep|e^arn} up to {54o|64o|74o} a year on {ca^r|autO} {c0verage|insu^rance}, want to know {n0w|how|t0day}? {Go|Visit}, {here|now|cl1ck} http://bit.ly/1TFaZv6"
Mr1_auto_lc11,"{Hi|Hell0|Hey} var_firstname {Pronto|ASAP|Instant} aut0m0bile sav1ngs at your {hand|d00r} by reliable {policies|coverage|rates} {4|for} insu'rance, wait no {more|l0nger|minute} and {keep|stay} inf0rmed. {Go|Visit}, {here|now|cl1ck} http://bit.ly/1PThrZu"
Mr1_auto_lc12,"{Hi|Hell0} var_firstname {Uncover|Discover|Understand|See} our {new|recent|updated}{car^| autom0bile} 1nsurance {pr1ces|ra+es} and p0licies and {earn^|sa^ve} {monthly|every month}{Go|Visit}, {here|now|cl1ck} http://bit.ly/1S1Bjjx"
Mr1_auto_lc13,{Hi|Hell0|Hey} var_firstname {Want|W^anting|Need|N.eeding} to {lower|d0wngrade} your {au+o's|car's} 1nsurance and {keep|hold onto|have} top p0licies and save {too|as well}. {See|Find out} by {Cl1cking|g0ing|Vis1ting} {here|now} http://bit.ly/1o7WbZX
Mr1_auto_lc14,{Hi|Hell0} var_firstname {Get|Acquire|Have} a {low|disc0unted} {aulto|'car} insurance but still {keep|have} {best|t0p} {coverage|polic1es} {V1ew|More inf0} by {Cl1cking|g0ing|Vis1ting} {here|now} http://bit.ly/20rNPOh
Mr1_auto_lc15,{Hi|Goodday|Hello} var_firstname {surpr1se|tr3at|reward} yourself {fast|qu1ck|easy} {and|&} See how {U|you} can {keep|make|sav3} upto {500|600} a year on your car policy.{Go|Visit} {here|now|cl1ck} http://bit.ly/1S1CJuo
Mr1_auto_lc16,"var_firstname outsmart your {pr0gram|p0l1cy|rates} {without|withn0} risk {and|&} save {upto|ip2} {5OO|393|452|2OO} a year on {your|ur} {c'ar|autlo} insurance,{Go|Visit} {here|now|cl1ck} http://bit.ly/1UMjz9T"
Mr1_auto_lc17,{Hi|Hell0|Hey|Good day} var_firstname {expl0re|check|c0mpare} {recent|new} {car|auto} policy {pri1ces|rates} and find out {n0w|h0w} you can {save|retain} more. {Go|Visit} {here|now|cl1ck} http://bit.ly/1PVzZyz
Mr1_auto_lc18,"{Hey|Hey there} var_firstname {check0ut|see|vi3w} our new {deals|pr0mo} then find out how {you|U} can {ke3p|get} {upto|2} {50O|5OO|499} a {y3ar|yr} 0n auto insurance,{Go|Visit} {here|now|cl1ck} http://bit.ly/1o7ZrEI"
Mr1_auto_lc19,"{Hi|Hello} var_firstname {y0u will|y0u´ll} {be|b} {surpris3d|sh0cked|excited}, {save|keep} up to $500 {ayear/yearly} on your auto {bills|payouts} {V1ew|See|Look|Watch|Identify|Spot} how,{Go|Visit} {here|now|cl1ck} http://bit.ly/1Pj04SA"
Mr1_auto_lc20,"var_firstname {current|new} {rat3s|prom0|c0st} in {y0ur|ur} {locati0n|area} {published|p0sted} save {upt0|up2} {35O|5OO|450} on your {car|aut0} ins, {Go|Look} {here|now|cl1ck} http://bit.ly/1PVBCMP"
Mr1_auto_lc21,"var_firstname {pay1ng|c0st1ng|pay^ment} too much for {y0ur|ur} {aut0|car} insurance? You {c0uld|may|will} save {up2|upt0} {455|3O5|4II} each {y3ar|cyc1e},{Go|Visit} {here|now|cl1ck} http://bit.ly/1Suon6n"
Mr1_auto_lc22,"var_firstname {do not|don't} {miss|pass|l3ave} the {chance|t1me} to {sav3|bank} {upto|up2} {4OO|5OO|377} a {year|yr} on your {car|aut0} insurance,{Go|Visit} {here|now|cl1ck} http://bit.ly/1nHWqKW"
Mr1_auto_lc23,"{Hi|Goodday|Hello} var_firstname take {interest|pr0fit|advantage|lead} on our {new|upgraded} auto insurance and {keep|save|enj0y|have} up to {$l500|$l450|$1ooo} a year on your {c^r|a^uto} insurance,{Go|Visit} {here|now|cl1ck} http://bit.ly/1PBpjDf"
Mr1_auto_lc24,"var_firstname a {great|epic|c0oI} way {2|to} {save|keep|sav3} up to {333|444|47I} is going with {updated|new} and local {mobile|aut0} ins {deals|specials}.{Go|Visit|Look}, {here|now|cl1ck} http://bit.ly/1R49feg"
Mr1_auto_lc25,"{Hi|Goodday|Hello} var_firstname {IocaI|new} auto {ins|insuranc3} rates {posted|published|released}, are u {getting|keeping|sav1ng} the {best|top one}? {Find|Seek} out now {Go|Visit} {here|now|cl1ck} http://bit.ly/1nHX0rU"
